,character,statement,line,book,scene
260,ron,"STOP! STOP! STOP! The wand SNAPS IN TWO and -- CRUNCH! -- car meets tree. Harry blinks. They hang dreamily, BALANCED on the HIGHEST LIMB.",260,2,"['ron', 'harry']"
261,ron,My wand! Look at my wand!,261,2,"['ron', 'harry']"
262,harry,"Be thankful it's not your neck. THWUNMP! Something HEAVY HITS Harry's door, sends a SHUDDER through the car.",262,2,"['ron', 'harry']"
263,ron,"What's happening? Slowly, they look up and, in disbelief, watch one of the tree's branches PULL BACK, CURL INTO ITSELF, and come LASHING FORWARD like a MASSIVE FIST. THWUMP!",263,2,"['ron', 'harry']"
265,harry,"Aaaaahhhhh! The Anglia tilts crazily, slides backwards and FREE-FALLS through the air and... LANDS on lower grid of branches.",265,2,"['ron', 'harry']"
266,ron,"Aaaaahhhhh! The Anglia tilts crazily, slides backwards and FREE-FALLS through the air and... LANDS on lower grid of branches.",265,2,"['ron', 'harry']"
267,ron,"What kind of tree is this? Before Harry can respond, the tree begins to PUMMEL THE CAR from all sides, tossing Henry and Ron about like popcorn. WINDOWS SHATTER. Heavy DENTS appear on the roof above Ron and Harry's heads. Then the car FALLS again... ... SLAMMING HEAVILY TO THE GROUND. Instantly, the tree's lower branches shoot through the front and rear windscreens and, gaining purchase, begin to SHAKE THE CAR BACK AND FORTH.",267,2,"['ron', 'harry']"
268,harry,"Aaaaahhhhh! The tree PITCHES the car into the air. As the Anglia SLAMS DOWN again, bobbing on its SQUEALING SHOCKS, the ENGINE BURBLES BACK TO LIFE. Harry LOOKS UP, peering through the shattered windscreen. The willow's branches, as one, rear back, ready for one last punishing blow. Harry CRIES OUT.",268,2,"['ron', 'harry']"
269,ron,"Aaaaahhhhh! The tree PITCHES the car into the air. As the Anglia SLAMS DOWN again, bobbing on its SQUEALING SHOCKS, the ENGINE BURBLES BACK TO LIFE. Harry LOOKS UP, peering through the shattered windscreen. The willow's branches, as one, rear back, ready for one last punishing blow. Harry CRIES OUT.",268,2,"['ron', 'harry']"
270,harry,"Reverse! Reverse! Ron SHIFTS, the CAR SHOOTS BACKWARDS, and the willow PUMMELS THE TREAD-MARKED GROUND they just vacated. Safely clear, the doors fly open, the seats tip sideways, and Ron and Harry are ejected. As they hit the ground, their trunks fly from the boot, Hedwig's cage rockets out the back window, and Hedwig herself flaps into the night. Taillights blazing angrily, the BATTERED car speeds off, fishtailing into the Dark Forest.",270,2,"['ron', 'harry']"
271,ron,"Dad's going to kill me. They hear a TREMENDOUS GROAN, turn back, and see the Whomping Willow assume its natural form, waiting for its next victim. 36 EXT. STONE STEPS/ENTRANCE HALL - NIGHT 36 Filthy and bruised, Harry and Ron drag themselves up the steps. Behind them we see the mountain of student trunks and caged pets already brought up from the train.",271,2,"['ron', 'harry']"
273,harry,"A house elf shows up in my bedroom, we can't get through the barrier to Platform Nine and Three Quarters, we almost get killed by a tree... clearly someone doesn't want me here this year.",273,2,"['ron', 'harry']"
278,snape,You were seen! By no less then seven Muggles. Do you have any idea how serious this is? You have risked the exposure of our world. Not to mention the damage you inflicted on a Whomping Willow that has been on these grounds for hundreds of years.,278,2,"['ron', 'snape', 'harry']"
279,ron,"Honestly, Professor Snape, I think it did more damage to us.",279,2,"['ron', 'snape', 'harry']"
280,snape,"Silence! I assure you, were you in Slytherin and your fate rested with me, the both of you would be on the train home tonight. As it is --",280,2,"['ron', 'snape', 'harry']"
281,albus dumbledore,They are not. Harry and Ron turn. ALBUS DUMBLEDORE stands in the doorway. Alongside him is a distinctly annoyed PROFESSOR McGONAGALL.,281,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
282,harry,Professor Dumbledore. Professor McGonagall...,282,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
283,snape,"Headmaster, these boys have flouted the Decree for the Restriction of Underage Wizardry. As such...",283,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
284,albus dumbledore,"I'm well aware of our bylaws, Severus, having written more than a few myself. However, as Head of Gryffindor House, it is for Professor McGonagall to determine the appropriate action.",284,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
285,ron,"(rising gloomily) We'll go and get our stuff. PROFESSOR McGONAGALL What are you talking about, Mr. Weasley?",285,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
287,ron,"Well, you're going to expel us, aren't you? PROFESSOR McGONAGALL Not today, Mr. Weasley. But I must impress upon both of you the seriousness of what you have done. I will be sending owls to both of your families tonight. And you will each get a detention. Snape casts a look of pure venom at Harry and Ron.",287,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
288,albus dumbledore,"Splendid. Now, I suggest we return to the feast. There's a delicious-looking custard tart I want to sample. Rising, Harry spies an ENVELOPE on the floor. Taking it, he reads the back ""KWIKSPELL. A CORRESPONDENCE COURSE IN BEGINNER'S MAGIC."" It's addressed to ""MR. ARGUS FILCH.""",288,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
289,harry,"Mr. Filch. You dropped this... Filch turns, eyes the envelope with embarrassment, then snatches it from Harry's hand and stuffs it into his pocket.",289,2,"['ron', 'snape', 'albus dumbledore', 'harry']"
294,hermione,I should think you'd count yourself lucky that's all you got.,294,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
295,ron,"I should think you'd mind your own business. They glare at each other. PROFESSOR SPROUT, a squat little witch, TAPS her wand on a stack of POTS.",295,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
297,hermione,"Mandrake, or Mandragora, is used to return those who have been transfigured to their original state. It's also quite dangerous. The Mandrake's cry is fatal to anyone who hears it.",297,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
307,harry,"You're doomed. FLASH! -- a LIGHT BLINDS Harry. He blinks, finds a small boy (COLIN CREEVEY) standing before him with a CAMERA.",307,2,"['ron', 'hermione', 'harry']"
309,harry,"Hello, Colin. Nice to meet --",309,2,"['ron', 'harry']"
312,ron,Imagine that.,312,2,"['ron', 'harry']"
315,ron,Bloody bird's a menace -- Oh... no.,315,2,"['ron', 'harry']"
319,harry,"Look at it this way. How much worse can things get? 38. 42 INT. GILDEROY LOCKHART'S CLASSROOM - DAY 42 Gilderoy Lockhart paces before the class. Hermione and the girls hang on his every word, while Harry and Ron eye the LARGE, COVERED CAGE RATTLING mysteriously on his desk.",319,2,"['ron', 'harry']"
322,ron,Look at these questions. They're all about him.,322,2,"['ron', 'harry']"
323,harry,'What is Gilderoy Lockhart's favorite color?',323,2,"['ron', 'harry']"
324,ron,'What is Gilderoy Lockhart's greatest achievement to date?',324,2,"['ron', 'harry']"
325,harry,'When is Gilderoy Lockhart's birthday and what would his ideal gift be?',325,2,"['ron', 'harry']"
344,harry,"Hands on? Hermione, he didn't have a clue what he was doing.",344,2,"['ron', 'hermione', 'harry']"
346,hermione,Rubbish. Read his books. You'll see all the amazing things he's done.,346,2,"['ron', 'hermione', 'harry']"
347,ron,He says he's done.,347,2,"['ron', 'hermione', 'harry']"
352,ron,Uh-oh. I smell trouble.,352,2,"['ron', 'hermione', 'harry']"
356,harry,Draco?,356,2,"['ron', 'hermione', 'harry']"
358,ron,Those are Nimbus Two Thousand Ones.,358,2,"['ron', 'harry']"
361,hermione,At least no one on the Gryffindor team had to buy their way in. They got in on pure talent.,361,2,"['ron', 'hermione', 'harry']"
365,ron,"You'll pay for that one, Malfoy! (whips out his wand) Eat slugs! Ron points his cracked wand at Malfoy. PFFT! -- a BOLT of GREEN LIGHT scissors out the wrong end, hitting Ron himself in the stomach. As he drops to the grass, Hermione runs to him",365,2,"['ron', 'hermione', 'harry']"
366,hermione,"Ron! Say something! Ron opens his mouth and... BELCHES. Hermione draws back, and watches a TRIO of SLUGS dribble out his mouth. The Slytherins CROW with LAUGHTER. Angrily, Ron rises, only to BELCH again. Fascinated, Colin Creevey runs up with his camera.",366,2,"['ron', 'hermione', 'harry']"
368,harry,"Get out of the way, Colin! (to Hermione) Let's take him to Hagrid. He'll know what to do. 46 INT. HAGRID'S HUT - DAY 46 Hagrid rummages about, looking for something.",368,2,"['ron', 'hermione', 'harry']"
369,hagrid,"Got jus' the thing. Set 'im down on that chair o'er there. As Ron sits, Hagrid pitches a BUCKET between his knees. Harry and Hermione glance up questioningly. Hagrid shrugs.",369,2,"['ron', 'hermione', 'harry', 'hagrid']"
371,hagrid,Better out than in. Who was he tryin' ter curse anyway?,371,2,"['ron', 'hermione', 'harry', 'hagrid']"
372,harry,"Malfoy. He called Hermione, well, I don't know exactly what it means...",372,2,"['ron', 'hermione', 'harry', 'hagrid']"
373,hermione,(quietly) He called me a Mudblood.,373,2,"['ron', 'hermione', 'harry', 'hagrid']"
374,hagrid,"He didn'! Harry looks confused. Hermione glances at him, then away, obviously pained by this.",374,2,"['ron', 'hermione', 'harry', 'hagrid']"
375,hermione,It means dirty blood. Mudblood's a really foul name for someone who was Muggle-born. Someone with non-magic parents. Someone... like me. It's not a term one usually hears in civilized conversation.,375,2,"['ron', 'hermione', 'harry', 'hagrid']"
376,hagrid,"Yeh see, Harry. There are some wizards -- like Malfoy's family -- who think they're better than everyone else 'cause they're what people call pureblood.",376,2,"['hermione', 'harry', 'hagrid']"
377,harry,That's horrible.,377,2,"['hermione', 'harry', 'hagrid']"
378,ron,(BELCHES forth a slug) It's disgusting!,378,2,"['ron', 'hermione', 'harry', 'hagrid']"
379,hagrid,"An' it's codswallop ter boot. Dirty blood. There's 'ardly a wizard today that's not half-blood or less. If we 'adn't married Muggles we'd've died out long ago. Besides, they haven't invented a spell our Hermione can't do... (taking her shoulder) Don' you think on it, Hermione. Don' you think on it fer a minute. /45A.",379,2,"['ron', 'hermione', 'harry', 'hagrid']"
386,harry,What?,386,2,"['ron', 'harry', 'hagrid']"
388,harry,"No... not you, that... voice.",388,2,"['ron', 'harry', 'hagrid']"
390,harry,That... voice. Didn't you hear it?,390,2,['harry']
392,harry,"Spooky. 49A INT. CORRIDOR - NIGHT (MOMENTS LATER) 49A Harry passes quickly through the lengthening shadows of the empty corridor, when...",392,2,['harry']
396,hermione,Harry!,396,2,"['hermione', 'harry']"
397,harry,Did you hear it?,397,2,"['hermione', 'harry']"
398,ron,Hear what?,398,2,"['ron', 'hermione', 'harry']"
399,harry,That... voice.,399,2,"['ron', 'hermione', 'harry']"
400,hermione,Voice? What voice?,400,2,"['ron', 'hermione', 'harry']"
401,harry,"(eyes darting around) I heard it first in Lockhart's office and then again, just --",401,2,"['ron', 'hermione', 'harry']"
403,harry,"It's moving. I think it's going to... kill. Harry runs off. Hermione and Ron exchange a glance, follow.",403,2,"['ron', 'hermione', 'harry']"
407,ron,"Harry, what are you doing? He points. SHIMMERING on the wall are the words he saw reflected in water.",407,2,"['ron', 'hermione', 'harry']"
409,hermione,'The Chamber of Secrets has been opened...?',409,2,"['ron', 'hermione', 'harry']"
410,ron,What's that? Hanging underneath?,410,2,"['ron', 'hermione', 'harry']"
411,harry,"That's Filch's cat. Mrs. Norris. The cat hangs stiffly by her tail from a torch bracket, eyes open and blank. Harry's eyes shift to the adjacent WINDOW near the topmost pane, SPIDERS scuttle up a silvery thread, fight to get through a crack in the glass.",411,2,"['ron', 'hermione', 'harry']"
412,hermione,Look at that. Have you ever seen spiders act like that? Ron...?,412,2,"['ron', 'hermione', 'harry']"
413,ron,"(backing away) I... don't... like... spiders. Suddenly, the stairwell is alive with VOICES and, seconds later, dozens of students stream forth, CHATTERING... when they stop, seeing the wall and, standing before it, Harry, Ron and Hermione. A thudding SILENCE falls. Then Draco pushes forward, eyes the wall, and grins nastily.",413,2,"['ron', 'hermione', 'harry']"
417,albus dumbledore,"Argus! Dumbledore marches forward, trailed by a phalanx of teachers. Seeing the wall, Dumbledore's face darkens.",417,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
418,albus dumbledore,"Everyone will proceed to their dormitories immediately. (to Harry, Ron, Hermione) Everyone except you three. As the corridor empties, Dumbledore steps to the wall and, with extreme gentleness, removes Mrs. Norris.",418,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
420,albus dumbledore,"She's not dead, Argus. She's been Petrified.",420,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
424,harry,"It's not true, sir! I swear! I never touched Mrs. Norris -- And I don't even know what a Squib is.",424,2,"['albus dumbledore', 'harry']"
427,snape,"If I might, Headmaster... The others turn, watch Snape separate from the shadows.",427,2,"['snape', 'albus dumbledore', 'harry']"
428,snape,Perhaps Potter and his friends were simply in the wrong place at the wrong time... Could Snape be defending Harry and the others blink. them?,428,2,"['snape', 'albus dumbledore', 'harry']"
429,snape,"However, the circumstances are suspicious. I, for one, don't recall seeing Potter at dinner.",429,2,"['snape', 'albus dumbledore', 'harry']"
431,hermione,"That's why Ron and I went looking for him, Professor. We'd just found him when Harry said...",431,2,"['hermione', 'snape', 'albus dumbledore', 'harry']"
432,snape,"(raising an eyebrow) Yes, Miss Granger?",432,2,"['hermione', 'snape', 'albus dumbledore', 'harry']"
433,harry,"When I said I wasn't hungry. We were heading back to the Common Room and... found Mrs. Norris. Snape eyes Harry coldly, knowing he's lying. Harry looks away... and finds Dumbledore studying him as well.",433,2,"['hermione', 'snape', 'harry']"
434,albus dumbledore,Innocent until proven guilty.,434,2,"['hermione', 'snape', 'albus dumbledore', 'harry']"
437,albus dumbledore,"We will be able to cure her, Argus. As I understand it, Madam Sprout has a very healthy growth of Mandrakes. When they have matured, a potion will be made which will revive Mrs. Norris. In the meantime, I advise caution. To all.",437,2,"['hermione', 'snape', 'albus dumbledore', 'harry']"
439,ron,"A Squib's someone who's born into a wizarding family but hasn't got any powers of their own. It's why Filch is trying to learn magic from a Kwikspell course. It's also why he hates students so much. He's bitter. Hermione, who's only been half-listening -- as if trying to unravel something in her mind -- speaks then.",439,2,"['hermione', 'albus dumbledore', 'harry', 'ron', 'snape']"
440,hermione,Harry. This voice. You said you heard it first in Lockhart's office?,440,2,"['hermione', 'albus dumbledore', 'harry', 'ron', 'snape']"
441,harry,Yes.,441,2,"['hermione', 'albus dumbledore', 'harry', 'ron', 'snape']"
442,hermione,And did he hear it?,442,2,"['hermione', 'albus dumbledore', 'harry', 'ron', 'snape']"
443,harry,He said he didn't.,443,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
444,ron,Maybe he was lying.,444,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
445,hermione,"I hardly think someone with Gilderoy Lockhart's credentials would lie to one of his students, Ronald. Besides, if you recall, we didn't hear anything either.",445,2,"['ron', 'hermione', 'albus dumbledore', 'harry']"
