character,statement,line,book
albus dumbledore,"Wiser wizards than you have been hoodwinked by Lord Voldemort, Miss Weasley. No, I think you've endured enough. I would suggest a bit of bed rest, however. And perhaps a large mug of hot chocolate. I always find that cheers me up. Minerva, will you show Arthur and Molly up to the hospital wing? PROFESSOR McGONAGALL Certainly, Albus. As they exit, Harry and Ron watch them go. Mrs. Weasley's VOICE carries",1130,2
mrs. weasley,"A diary that writes back to you! Honestly, Ginny! What were you thinking? Haven't I always told you? Never trust anything that can think for itself if you can't see where it keeps its brain! Harry and Ron turn back. See Dumbledore regarding them gravely.",1131,2
albus dumbledore,"You two realize, of course, that in the last few hours, you have broken perhaps a dozen school rules?",1132,2
harry,"Yes, sir.",1133,2
ron,"Yes, sir.",1133,2
albus dumbledore,And that there is sufficient evidence to expel you both?,1135,2
harry,"Yes, sir.",1136,2
ron,"Yes, sir.",1136,2
environment,A. (1A) 135 DUMBLEDORE,1138,2
albus dumbledore,"Therefore, it seems only fitting... (eyes twinkling) That you both receive Special Awards for Services to the School. And -- let me see -- yes, I think two hundred points apiece, which, I believe, should be more than enough to secure Gryffindor the House Cup.",1139,2
environment,. (2) 135 HARRY/RON,1140,2
harry,"(grinning) Thank you, sir.",1141,2
ron,"(grinning) Thank you, sir.",1141,2
albus dumbledore,"Now, Mr. Weasley, if you would, have an owl deliver these release papers to Azkaban. We need our gamekeeper back. Ron nods, takes the envelope and exits.",1143,2
albus dumbledore,"First, Harry, I want to thank you. You must have shown me real loyalty down in the Chamber. Nothing but that could have called Fawkes to you. Secondly, I sense you're troubled by something. Am I right?",1144,2
harry,"It's just, you see, sir, I couldn't help noticing certain things. Certain similarities. Between Tom Riddle and me.",1145,2
environment,. (3) 135 DUMBLEDORE,1146,2
albus dumbledore,"You can speak Parseltongue, Harry, because Lord Voldemort can speak Parseltongue. Unless I'm much mistaken, he transformed some of his own powers to you the night he gave you that scar.",1147,2
harry,Voldemort put a bit of himself in me?,1148,2
albus dumbledore,"Not intentionally, but... yes.",1149,2
harry,So the Sorting Hat was right. I should be a Slytherin.,1150,2
albus dumbledore,"It's true, Harry. You do possess many of the qualities Voldemort himself prizes. Resourcefulness. Determination. A certain disregard for the rules. Yet the Sorting Hat placed you in Gryffindor.",1151,2
harry,Only because I asked it to.,1152,2
albus dumbledore,"Exactly. Which makes you very different from Voldemort. It's not our abilities that show what we truly are, Harry. It's our choices. (smiling at him) If you want proof that you belong in Gryffindor, Harry, I suggest you look more closely at this. Dumbledore hands the bloodstained sword to Harry. An ENGRAVED NAME glimmers above the ruby-encrusted hilt.",1153,2
harry,'Godric Gryffindor.',1154,2
albus dumbledore,Only a true Gryffindor could have pulled that out of the Hat. . (4) 135,1155,2
environment,"Suddenly, Lucius Malfoy enters, dragging... Dobby by the ear.",1156,2
harry,"Dobby! This is your Master? The family you serve is the Malfoys! Dobby nods, chagrined. Lucius Malfoy brushes past Harry.",1157,2
lucius malfoy,"Out of my way, Potter. (to Dumbledore) So! You've returned!",1158,2
albus dumbledore,"Yes. When the governors heard that Arthur Weasley's daughter had been taken into the Chamber, they saw fit to summon me back. (a wry smile) Curiously, several of them seemed under the impression that you would curse their families if they didn't agree to suspend me in the first place, Lucius.",1159,2
lucius malfoy,"From the beginning, my only concern has been the welfare of this school and its students. I assume the culprit has been identified.",1160,2
albus dumbledore,"Oh yes. It was Voldemort. Only this time, he chose to act through someone else. By means of... this. As Dumbledore nudges the diary toward Lucius Malfoy, Harry sees Dobby nod meaningfully from the diary to Lucius.",1161,2
albus dumbledore,"Fortunately, our young Mr. Potter discovered it. (a chill to his voice) One only hopes that no more of Lord Voldemort's old school things find their way into innocent hands. The consequences for the one responsible could be... severe.",1162,2
environment,. (5) 135,1163,2
environment,"Lucius Malfoy stares icily at Dumbledore, then turns away.",1164,2
lucius malfoy,"Come, Dobby. We're leaving. As Dobby scuttles toward the door, Lucius Malfoy KICKS HIM through it, then exits himself. Harry stares at the empty doorway as DOBBY'S PAINFUL SQUEALS ECHO from the corridor.",1165,2
harry,"Sir? I wonder if I could have that. Dumbledore looks up, follows Harry's eyes to the diary. 135A EXT. DUMBLEDORE'S OFFICE - DAY (MOMENTS LATER) 135A As the elevator opens, Harry dashes out.",1166,2
harry,"Mr. Malfoy! I have something of yours. Harry comes up running, thrusts the diary into Malfoy's hand.",1167,2
lucius malfoy,Mine? I don't know what you're talking about.,1168,2
harry,"I think you do, sir. I think you slipped it into Ginny Weasley's cauldron that day in Diagon Alley. Malfoy shoves the diary into Dobby's face, then leans close to Harry and, with a nasty grin, WHISPERS",1169,2
lucius malfoy,"Prove it! He turns away. As Dobby looks sadly back, clutching the diary in his hand, Harry mouths the words Open it. Dobby looks down curiously. Inside... is a SOCK. He GASPS.",1170,2
lucius malfoy,"Dobby! Dobby, come!",1171,2
environment,. 135A DOBBY,1172,2
dobby,(in wonderment) Master has given Dobby a sock. Master has presented Dobby with clothes. Dobby is... free!,1173,2
lucius malfoy,"What? I didn't -- He wheels, sees Harry standing with one leg crossed His right ankle is bare. Instantly, Malfoy charges forth.",1174,2
lucius malfoy,You've lost me my servant!,1175,2
dobby,"You shall not harm Harry Potter! Dobby steps between and -- BANG! Malfoy flies backwards, lands in a crumpled heap. Rising, he stares murderously at Harry.",1176,2
lucius malfoy,"Mark my words, Harry Potter. You'll meet the same sticky end as your parents one of these days. They were meddlesome fools too. With that, he turns, storms off.",1177,2
dobby,Harry Potter freed Dobby! How can Dobby ever repay him?,1178,2
harry,Just promise me something.,1179,2
dobby,"Anything, sir.",1180,2
harry,Never try to save my life again. Dobby grins then and -- CRACK! -- is gone.,1181,2
environment,"137 INT. GREAT HALL - NIGHT 137 Fear and suspicion banished, the House tables abuzz with excitement and anticipation... all except the Slytherins, who do not share the general feeling.",1182,2
environment,. 137,1183,2
environment,"Seated at the tables, are the formerly petrified, revived students. Justin Finch-Fletchley joins his fellow Hufflepuffs. Colin Creevey SNAPS photos of the proceedings. At the rear of the hall, standing near the entrance, Filch is reunited with Mrs. Norris. Then... Hermione enters, searching the room for Harry and Ron. Finally, she sees them. Smiles. Runs forward and embraces Harry.",1184,2
hermione,You solved it! You solved it!,1185,2
harry,"With loads of help from you. She turns to embrace Ron. They pause, an awkward moment between them and... shake hands instead.",1186,2
ron,"Welcome back, Hermione. McGonagall taps her goblet. Dumbledore stands.",1187,2
albus dumbledore,"Before we begin our feast, let's give a round of applause to Professor Sprout and Madame Pomfrey, whose Mandrake Juice has been successfully administered to all those who had been petrified. Everyone applauds.",1188,2
albus dumbledore,"Also, in the wake of recent events, as a school treat, all exams have been cancelled. Everyone cheers, save for Hermione.",1189,2
hermione,"Oh, no! At the rear of the Hall, the great doors OPEN. It's Hagrid. He enters. Stops. Looks around. The room falls SILENT. All eyes upon him. He glances around. Nervous. Embarrassed.",1190,2
hagrid,Sorry I'm late. The owl deliverin' my release papers got all lost 'n confused. Some ruddy bird named Errol.,1191,2
environment,. (2) 137,1192,2
environment,Ron exchanges a nervous glance with Dumbledore. Hagrid looks at all of the faces staring at him. He turns to Harry.,1193,2
hagrid,"I jus' want to say... that if it wasn't fer' you, Harry... you an' Ron... and Hermione... Well, I jus' want to say... Thanks.",1194,2
harry,"There's no Hogwarts without you, Hagrid. Just then... Dumbledore gets to his feet and... slowly... brings his hands together. The others join him. Soon, everyone is on their feet and the Hall ROARING. As the students surround Hagrid, he blinks, wipes at his eyes, and... CAMERA PULLS BACK, THROUGH the window, leaving the celebration. WE CONTINUE TO CRANE BACK... BACK... TO a WIDE SHOT OF HOGWARTS... glittering gloriously in the night. FADE TO BLACK.",1195,2
